Id,IsDeleted,CaseNumber,ContactId,AccountId,AssetId,ParentId,SuppliedName,SuppliedEmail,SuppliedPhone,SuppliedCompany,Type,Status,Reason,Origin,Subject,Priority,Description,IsClosed,ClosedDate,IsEscalated,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,ContactPhone,ContactMobile,ContactEmail,ContactFax,LastViewedDate,LastReferencedDate,Employee_ID__c,Member_ID__c,Passport_ID__c,SSN__c
5001g000009TXYNAA4,,00015259,0031g00000iE9TXAA0,0011g00000nAbuRAAS,,,,,,,Cancellation,Closed,Cancellation,Web,Cancel my contract,Low,I need to cancel our account.,1,2014-09-01T18:03:13.000+0000,,0051g000004BvFfAAK,2014-08-21T18:03:13.000+0000,0051g000004BvFfAAK,2014-09-01T18:03:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:27.000+0000,(555) 962-4416,(555) 379-5348,jestine.velandia@example.com,,,,000708415891,000368124103,000391529038,000-23-7151
5001g000009TXYOAA4,,00015260,0031g00000iE9TXAA0,0011g00000nAbuRAAS,,,,,,,Enrollment,Closed,Enrollment,Email,Enrollment question,Low,I have an enrollment question related to my account.,1,2013-02-18T01:38:32.000+0000,,0051g000004BvFfAAK,2013-01-29T01:38:32.000+0000,0051g000004BvFfAAK,2013-02-18T01:38:32.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:27.000+0000,(555) 962-4416,(555) 379-5348,jestine.velandia@example.com,,,,000708415891,000368124103,000391529038,000-23-7151
5001g000009TXYPAA4,,00015261,0031g00000iE9TXAA0,0011g00000nAbuRAAS,,,,,,,Cancellation,Closed,Cancellation,Phone,Please cancel my subscription,High,I need to cancel our account.,1,2019-05-01T00:54:46.000+0000,,0051g000004BvFfAAK,2019-04-14T00:54:46.000+0000,0051g000004BvFfAAK,2019-05-01T00:54:46.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:27.000+0000,(555) 962-4416,(555) 379-5348,jestine.velandia@example.com,,,,000708415891,000368124103,000391529038,000-23-7151
5001g000009TXYQAA4,,00015262,0031g00000iE9TYAA0,0011g00000nAbuRAAS,,,,,,,Cancellation,Closed,Cancellation,Phone,Cancel my contract,High,I need to cancel our account.,1,2018-11-18T19:45:27.000+0000,,0051g000004BvFfAAK,2018-11-14T19:45:27.000+0000,0051g000004BvFfAAK,2018-11-18T19:45:27.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:27.000+0000,(555) 478-6262,(555) 126-9333,ching.kellett@example.com,,,,000322009089,000558437440,000683930268,000-23-2295
5001g000009TXYRAA4,,00015263,0031g00000iE9TYAA0,0011g00000nAbuRAAS,,,,,,,Claim,Closed,Claim,Phone,Status of claim,Medium,I have claims question related to my account.,1,2011-11-23T00:18:04.000+0000,,0051g000004BvFfAAK,2011-11-08T00:18:04.000+0000,0051g000004BvFfAAK,2011-11-23T00:18:04.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:27.000+0000,(555) 478-6262,(555) 126-9333,ching.kellett@example.com,,,,000322009089,000558437440,000683930268,000-23-2295
5001g000009TXYSAA4,,00015264,0031g00000iE9TYAA0,0011g00000nAbuRAAS,,,,,,,Support,Closed,Support,Phone,Need help with error message,Low,I have a service question and would like some assistance.,1,2019-02-06T14:06:33.000+0000,,0051g000004BvFfAAK,2019-02-04T14:06:33.000+0000,0051g000004BvFfAAK,2019-02-06T14:06:33.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:27.000+0000,(555) 478-6262,(555) 126-9333,ching.kellett@example.com,,,,000322009089,000558437440,000683930268,000-23-2295
5001g000009TXYTAA4,,00015265,0031g00000iE9TYAA0,0011g00000nAbuRAAS,,,,,,,Cancellation,Closed,Cancellation,Phone,Order cancellation,Medium,I need to cancel our account.,1,2015-01-17T21:47:25.000+0000,,0051g000004BvFfAAK,2015-01-03T21:47:25.000+0000,0051g000004BvFfAAK,2015-01-17T21:47:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:27.000+0000,(555) 478-6262,(555) 126-9333,ching.kellett@example.com,,,,000322009089,000558437440,000683930268,000-23-2295
5001g000009TXYUAA4,,00015266,0031g00000iE9TZAA0,0011g00000nAbuSAAS,,,,,,,Claim,Closed,Claim,Web,Status of claim,Medium,I have claims question related to my account.,1,2014-07-03T17:00:50.000+0000,,0051g000004BvFfAAK,2014-06-09T17:00:50.000+0000,0051g000004BvFfAAK,2014-07-03T17:00:50.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:27.000+0000,(555) 976-1528,(555) 421-3275,grayce.sherren@example.com,,,,000687027850,000453472994,000949323490,000-43-8400
5001g000009TXYVAA4,,00015267,0031g00000iE9TZAA0,0011g00000nAbuSAAS,,,,,,,Enrollment,Closed,Enrollment,Phone,Enrollment question,Medium,I have an enrollment question related to my account.,1,2018-09-28T19:37:27.000+0000,,0051g000004BvFfAAK,2018-09-01T19:37:27.000+0000,0051g000004BvFfAAK,2018-09-28T19:37:27.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:27.000+0000,(555) 976-1528,(555) 421-3275,grayce.sherren@example.com,,,,000687027850,000453472994,000949323490,000-43-8400
5001g000009TXYWAA4,,00015268,0031g00000iE9TZAA0,0011g00000nAbuSAAS,,,,,,,Other,Closed,Other,Phone,Need assistance,Medium,I need some general assistance related to our account.,1,2017-02-21T01:40:27.000+0000,,0051g000004BvFfAAK,2017-01-30T01:40:27.000+0000,0051g000004BvFfAAK,2017-02-21T01:40:27.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:27.000+0000,(555) 976-1528,(555) 421-3275,grayce.sherren@example.com,,,,000687027850,000453472994,000949323490,000-43-8400
5001g000009TXtNAAW,,00016561,0031g00000iE9aaAAC,0011g00000nAbw4AAC,,,,,,,Support,Closed,Support,Phone,Question about usage,Medium,I have a service question and would like some assistance.,1,2005-01-10T01:45:02.000+0000,,0051g000004BvFfAAK,2005-01-03T01:45:02.000+0000,0051g000004BvFfAAK,2005-01-10T01:45:02.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 780-3607,(555) 203-5710,brent.chisholm@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000994134597,000244687000,000398298961,000-34-9672
5001g000009TXtOAAW,,00016562,0031g00000iE9aaAAC,0011g00000nAbw4AAC,,,,,,,Cancellation,Closed,Cancellation,Email,Please cancel my subscription,Medium,I need to cancel our account.,1,2017-10-30T14:31:27.000+0000,,0051g000004BvFfAAK,2017-10-22T14:31:27.000+0000,0051g000004BvFfAAK,2017-10-30T14:31:27.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 780-3607,(555) 203-5710,brent.chisholm@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000994134597,000244687000,000398298961,000-34-9672
5001g000009TXtPAAW,,00016563,0031g00000iE9abAAC,0011g00000nAbw4AAC,,,,,,,Claim,Closed,Claim,Web,Status of claim,Medium,I have claims question related to my account.,1,2019-06-28T16:12:35.000+0000,,0051g000004BvFfAAK,2019-06-14T16:12:35.000+0000,0051g000004BvFfAAK,2019-06-28T16:12:35.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 968-8090,(555) 204-8104,dessie.rosson@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000581909135,000658980005,000751282229,000-24-8338
5001g000009TXtQAAW,,00016564,0031g00000iE9acAAC,0011g00000nAbw4AAC,,,,,,,Claim,Closed,Claim,Email,Status of claim,Medium,I have claims question related to my account.,1,2018-12-05T23:23:54.000+0000,,0051g000004BvFfAAK,2018-11-30T23:23:54.000+0000,0051g000004BvFfAAK,2018-12-05T23:23:54.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 245-4829,(555) 776-6477,jake.chieves@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000602343950,000641916466,000776827310,000-95-6934
5001g000009TXtRAAW,,00016565,0031g00000iE9acAAC,0011g00000nAbw4AAC,,,,,,,Claim,Closed,Claim,Web,Status of claim,Medium,I have claims question related to my account.,1,2014-08-28T19:34:13.000+0000,,0051g000004BvFfAAK,2014-08-04T19:34:13.000+0000,0051g000004BvFfAAK,2014-08-28T19:34:13.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 245-4829,(555) 776-6477,jake.chieves@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000602343950,000641916466,000776827310,000-95-6934
5001g000009TXtSAAW,,00016566,0031g00000iE9acAAC,0011g00000nAbw4AAC,,,,,,,Other,Closed,Other,Web,Can't find information,Medium,I need some general assistance related to our account.,1,2013-11-09T15:01:29.000+0000,,0051g000004BvFfAAK,2013-10-16T15:01:29.000+0000,0051g000004BvFfAAK,2013-11-09T15:01:29.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 245-4829,(555) 776-6477,jake.chieves@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000602343950,000641916466,000776827310,000-95-6934
5001g000009TXtTAAW,,00016567,0031g00000iE9acAAC,0011g00000nAbw4AAC,,,,,,,Support,Closed,Support,Phone,Usage question,Medium,I have a service question and would like some assistance.,1,2017-12-04T19:24:25.000+0000,,0051g000004BvFfAAK,2017-11-11T19:24:25.000+0000,0051g000004BvFfAAK,2017-12-04T19:24:25.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 245-4829,(555) 776-6477,jake.chieves@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000602343950,000641916466,000776827310,000-95-6934
5001g000009TXtUAAW,,00016568,0031g00000iE9adAAC,0011g00000nAbw5AAC,,,,,,,Claim,Closed,Claim,Email,Status of claim,Medium,I have claims question related to my account.,1,2017-09-07T02:49:59.000+0000,,0051g000004BvFfAAK,2017-08-13T02:49:59.000+0000,0051g000004BvFfAAK,2017-09-07T02:49:59.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 996-7711,(555) 457-6277,myriam.bisso@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000469461906,000165506431,000527859674,000-99-7018
5001g000009TXtVAAW,,00016569,0031g00000iE9adAAC,0011g00000nAbw5AAC,,,,,,,Support,Closed,Support,Phone,Error message problem,Medium,I have a service question and would like some assistance.,1,2015-01-08T01:49:07.000+0000,,0051g000004BvFfAAK,2014-12-20T01:49:07.000+0000,0051g000004BvFfAAK,2015-01-08T01:49:07.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 996-7711,(555) 457-6277,myriam.bisso@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000469461906,000165506431,000527859674,000-99-7018
5001g000009TXtWAAW,,00016570,0031g00000iE9aeAAC,0011g00000nAbw5AAC,,,,,,,Cancellation,Closed,Cancellation,Email,Contract cancellation,Medium,I need to cancel our account.,1,2014-03-10T20:02:02.000+0000,,0051g000004BvFfAAK,2014-02-26T20:02:02.000+0000,0051g000004BvFfAAK,2014-03-10T20:02:02.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 406-1961,(555) 199-3085,benedict.delaluz@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000709271291,000696411641,000407946566,000-28-1123
5001g000009TXtXAAW,,00016571,0031g00000iE9aeAAC,0011g00000nAbw5AAC,,,,,,,Support,New,Support,Email,Question about error message,Medium,I have a service question and would like some assistance.,,,,0051g000004BvFfAAK,2020-03-21T01:53:22.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 406-1961,(555) 199-3085,benedict.delaluz@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000709271291,000696411641,000407946566,000-28-1123
5001g000009TXtYAAW,,00016572,0031g00000iE9afAAC,0011g00000nAbw5AAC,,,,,,,Support,Closed,Support,Email,Need help with error message,Medium,I have a service question and would like some assistance.,1,2017-01-27T16:06:49.000+0000,,0051g000004BvFfAAK,2017-01-13T16:06:49.000+0000,0051g000004BvFfAAK,2017-01-27T16:06:49.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 890-6895,(555) 551-1762,isidro.hickam@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000247392040,000234653951,000673309734,000-88-1136
5001g000009TXtZAAW,,00016573,0031g00000iE9afAAC,0011g00000nAbw5AAC,,,,,,,Cancellation,Closed,Cancellation,Email,Subscription cancellation,Low,I need to cancel our account.,1,2018-04-11T00:43:09.000+0000,,0051g000004BvFfAAK,2018-03-26T00:43:09.000+0000,0051g000004BvFfAAK,2018-04-11T00:43:09.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 890-6895,(555) 551-1762,isidro.hickam@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000247392040,000234653951,000673309734,000-88-1136
5001g000009TXtaAAG,,00016574,0031g00000iE9afAAC,0011g00000nAbw5AAC,,,,,,,Claim,Closed,Claim,Phone,Need copy of my claim,Medium,I have claims question related to my account.,1,2018-12-09T01:29:24.000+0000,,0051g000004BvFfAAK,2018-11-28T01:29:24.000+0000,0051g000004BvFfAAK,2018-12-09T01:29:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 890-6895,(555) 551-1762,isidro.hickam@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000247392040,000234653951,000673309734,000-88-1136
5001g000009TXtbAAG,,00016575,0031g00000iE9afAAC,0011g00000nAbw5AAC,,,,,,,Other,Closed,Other,Phone,Transfer service,Low,I need some general assistance related to our account.,1,2020-01-17T21:01:34.000+0000,,0051g000004BvFfAAK,2020-01-05T21:01:34.000+0000,0051g000004BvFfAAK,2020-01-17T21:01:34.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 890-6895,(555) 551-1762,isidro.hickam@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000247392040,000234653951,000673309734,000-88-1136
5001g000009TXtcAAG,,00016576,0031g00000iE9agAAC,0011g00000nAbw5AAC,,,,,,,Claim,Closed,Claim,Phone,Question about my claim,Low,I have claims question related to my account.,1,2012-09-29T19:06:05.000+0000,,0051g000004BvFfAAK,2012-09-22T19:06:05.000+0000,0051g000004BvFfAAK,2012-09-29T19:06:05.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 860-5808,(555) 167-1242,garry.sindorf@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000664793311,000832869923,000638622561,000-53-5596
5001g000009TXtdAAG,,00016577,0031g00000iE9agAAC,0011g00000nAbw5AAC,,,,,,,Other,Closed,Other,Phone,Can't find information,Medium,I need some general assistance related to our account.,1,2020-01-05T19:05:55.000+0000,,0051g000004BvFfAAK,2019-12-31T19:05:55.000+0000,0051g000004BvFfAAK,2020-01-05T19:05:55.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 860-5808,(555) 167-1242,garry.sindorf@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000664793311,000832869923,000638622561,000-53-5596
5001g000009TXteAAG,,00016578,0031g00000iE9agAAC,0011g00000nAbw5AAC,,,,,,,Claim,Closed,Claim,Phone,Status of claim,Medium,I have claims question related to my account.,1,2017-08-03T16:34:01.000+0000,,0051g000004BvFfAAK,2017-07-29T16:34:01.000+0000,0051g000004BvFfAAK,2017-08-03T16:34:01.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 860-5808,(555) 167-1242,garry.sindorf@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000664793311,000832869923,000638622561,000-53-5596
5001g000009TXtfAAG,,00016579,0031g00000iE9agAAC,0011g00000nAbw5AAC,,,,,,,Cancellation,Closed,Cancellation,Web,Contract cancellation,Medium,I need to cancel our account.,1,2012-10-25T23:12:19.000+0000,,0051g000004BvFfAAK,2012-10-18T23:12:19.000+0000,0051g000004BvFfAAK,2012-10-25T23:12:19.000+0000,0051g000004BvFfAAK,2020-05-20T18:20:00.000+0000,(555) 860-5808,(555) 167-1242,garry.sindorf@example.com,,2020-05-20T18:20:01.000+0000,2020-05-20T18:20:01.000+0000,000664793311,000832869923,000638622561,000-53-5596
5001g000009TXfBAAW,,00015681,0031g00000iE9VmAAK,0011g00000nAbuxAAC,,,,,,,Claim,Closed,Claim,Web,Status of claim,Low,I have claims question related to my account.,1,2018-09-19T22:36:07.000+0000,,0051g000004BvFfAAK,2018-08-31T22:36:07.000+0000,0051g000004BvFfAAK,2018-09-19T22:36:07.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 603-7379,(555) 814-5955,william.turman@example.com,,,,000937005988,000579779844,000945790669,000-21-5918
5001g000009TXfCAAW,,00015682,0031g00000iE9VmAAK,0011g00000nAbuxAAC,,,,,,,Other,Closed,Other,Phone,General question,Medium,I need some general assistance related to our account.,1,2016-03-28T02:32:55.000+0000,,0051g000004BvFfAAK,2016-03-06T02:32:55.000+0000,0051g000004BvFfAAK,2016-03-28T02:32:55.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 603-7379,(555) 814-5955,william.turman@example.com,,,,000937005988,000579779844,000945790669,000-21-5918
5001g000009TXfDAAW,,00015683,0031g00000iE9VmAAK,0011g00000nAbuxAAC,,,,,,,Enrollment,Closed,Enrollment,Email,Need to enroll,Low,I have an enrollment question related to my account.,1,2011-06-18T20:08:49.000+0000,,0051g000004BvFfAAK,2011-05-20T20:08:49.000+0000,0051g000004BvFfAAK,2011-06-18T20:08:49.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 603-7379,(555) 814-5955,william.turman@example.com,,,,000937005988,000579779844,000945790669,000-21-5918
5001g000009TXfEAAW,,00015684,0031g00000iE9VnAAK,0011g00000nAbuyAAC,,,,,,,Support,Closed,Support,Phone,Error message question,Medium,I have a service question and would like some assistance.,1,2016-07-02T02:20:38.000+0000,,0051g000004BvFfAAK,2016-06-06T02:20:38.000+0000,0051g000004BvFfAAK,2016-07-02T02:20:38.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 520-2208,(555) 586-5279,nancy.mannis@example.com,,,,000829005711,000584815282,000577269799,000-12-5369
5001g000009TXfFAAW,,00015685,0031g00000iE9VnAAK,0011g00000nAbuyAAC,,,,,,,Cancellation,Closed,Cancellation,Phone,Contract cancellation,Low,I need to cancel our account.,1,2015-10-14T19:52:15.000+0000,,0051g000004BvFfAAK,2015-10-08T19:52:15.000+0000,0051g000004BvFfAAK,2015-10-14T19:52:15.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 520-2208,(555) 586-5279,nancy.mannis@example.com,,,,000829005711,000584815282,000577269799,000-12-5369
5001g000009TXfGAAW,,00015686,0031g00000iE9VnAAK,0011g00000nAbuyAAC,,,,,,,Cancellation,Closed,Cancellation,Phone,Contract cancellation,Medium,I need to cancel our account.,1,2009-12-03T22:38:38.000+0000,,0051g000004BvFfAAK,2009-11-09T22:38:38.000+0000,0051g000004BvFfAAK,2009-12-03T22:38:38.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 520-2208,(555) 586-5279,nancy.mannis@example.com,,,,000829005711,000584815282,000577269799,000-12-5369
5001g000009TXfHAAW,,00015687,0031g00000iE9VnAAK,0011g00000nAbuyAAC,,,,,,,Support,Closed,Support,Web,Need help with setup,High,I have a service question and would like some assistance.,1,2020-03-02T23:23:20.000+0000,,0051g000004BvFfAAK,2020-02-22T23:23:20.000+0000,0051g000004BvFfAAK,2020-03-02T23:23:20.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 520-2208,(555) 586-5279,nancy.mannis@example.com,,,,000829005711,000584815282,000577269799,000-12-5369
5001g000009TXfIAAW,,00015688,0031g00000iE9VoAAK,0011g00000nAbuyAAC,,,,,,,Enrollment,Closed,Enrollment,Phone,Need to enroll,Medium,I have an enrollment question related to my account.,1,2002-04-23T21:52:34.000+0000,,0051g000004BvFfAAK,2002-04-05T21:52:34.000+0000,0051g000004BvFfAAK,2002-04-23T21:52:34.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 948-9149,(555) 290-8347,rodrigo.rovell@example.com,,,,000643228181,000605875650,000122659531,000-46-9218
5001g000009TXfJAAW,,00015689,0031g00000iE9VoAAK,0011g00000nAbuyAAC,,,,,,,Claim,Closed,Claim,Phone,Status of claim,Medium,I have claims question related to my account.,1,2007-05-21T03:07:14.000+0000,,0051g000004BvFfAAK,2007-05-06T03:07:14.000+0000,0051g000004BvFfAAK,2007-05-21T03:07:14.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 948-9149,(555) 290-8347,rodrigo.rovell@example.com,,,,000643228181,000605875650,000122659531,000-46-9218
5001g000009TXfKAAW,,00015690,0031g00000iE9VoAAK,0011g00000nAbuyAAC,,,,,,,Cancellation,Closed,Cancellation,Email,Service cancellation,High,I need to cancel our account.,1,2015-04-22T02:28:44.000+0000,,0051g000004BvFfAAK,2015-04-18T02:28:44.000+0000,0051g000004BvFfAAK,2015-04-22T02:28:44.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 948-9149,(555) 290-8347,rodrigo.rovell@example.com,,,,000643228181,000605875650,000122659531,000-46-9218
5001g000009TXfLAAW,,00015691,0031g00000iE9VoAAK,0011g00000nAbuyAAC,,,,,,,Support,Closed,Support,Email,Error message problem,Low,I have a service question and would like some assistance.,1,2015-06-11T15:18:12.000+0000,,0051g000004BvFfAAK,2015-06-08T15:18:12.000+0000,0051g000004BvFfAAK,2015-06-11T15:18:12.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 948-9149,(555) 290-8347,rodrigo.rovell@example.com,,,,000643228181,000605875650,000122659531,000-46-9218
5001g000009TXfMAAW,,00015692,0031g00000iE9VpAAK,0011g00000nAbuyAAC,,,,,,,Claim,Closed,Claim,Web,Status of claim,Low,I have claims question related to my account.,1,2008-11-08T15:31:58.000+0000,,0051g000004BvFfAAK,2008-10-12T15:31:58.000+0000,0051g000004BvFfAAK,2008-11-08T15:31:58.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 539-8829,(555) 140-3135,lorina.amejorado@example.com,,,,000291783227,000975738929,000879681006,000-61-9170
5001g000009TXfNAAW,,00015693,0031g00000iE9VpAAK,0011g00000nAbuyAAC,,,,,,,Cancellation,Closed,Cancellation,Email,Please cancel my service,Low,I need to cancel our account.,1,2019-10-31T20:51:24.000+0000,,0051g000004BvFfAAK,2019-10-09T20:51:24.000+0000,0051g000004BvFfAAK,2019-10-31T20:51:24.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 539-8829,(555) 140-3135,lorina.amejorado@example.com,,,,000291783227,000975738929,000879681006,000-61-9170
5001g000009TXfOAAW,,00015694,0031g00000iE9VqAAK,0011g00000nAbuzAAC,,,,,,,Claim,Closed,Claim,Web,Question about my claim,Low,I have claims question related to my account.,1,2014-04-05T17:24:27.000+0000,,0051g000004BvFfAAK,2014-03-30T17:24:27.000+0000,0051g000004BvFfAAK,2014-04-05T17:24:27.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 621-1699,(555) 872-8415,casimira.pfaffinger@example.com,,,,000954471306,000802817840,000276598967,000-72-1162
5001g000009TXfPAAW,,00015695,0031g00000iE9VrAAK,0011g00000nAbuzAAC,,,,,,,Support,Closed,Support,Web,Usage question,Medium,I have a service question and would like some assistance.,1,2018-09-30T20:56:15.000+0000,,0051g000004BvFfAAK,2018-09-16T20:56:15.000+0000,0051g000004BvFfAAK,2018-09-30T20:56:15.000+0000,0051g000004BvFfAAK,2020-05-20T18:19:42.000+0000,(555) 611-3534,(555) 757-1360,lala.snellen@example.com,,,,000922611478,000574852111,000734316926,000-34-6412
